delivery_id,date,product_id,qty,warehouse_id,store_id
DVWS_000286,01/04/2022,PRD_282,34,WRH_007,STR_008
DVWS_000286,01/04/2022,PRD_018,38,WRH_007,STR_008
DVWS_000287,01/04/2022,PRD_132,15,WRH_006,STR_008
DVWS_000287,01/04/2022,PRD_248,75,WRH_006,STR_008
DVWS_000287,01/04/2022,PRD_302,71,WRH_006,STR_008
DVWS_000287,01/04/2022,PRD_293,26,WRH_006,STR_008
DVWS_000288,01/04/2022,PRD_100,40,WRH_005,STR_008
DVWS_000288,01/04/2022,PRD_073,35,WRH_005,STR_008
DVWS_000288,01/04/2022,PRD_050,49,WRH_005,STR_008
DVWS_000288,01/04/2022,PRD_008,5,WRH_005,STR_008
DVWS_000289,01/04/2022,PRD_061,18,WRH_003,STR_008
DVWS_000289,01/04/2022,PRD_002,55,WRH_003,STR_008
DVWS_000289,01/04/2022,PRD_226,12,WRH_003,STR_008
DVWS_000289,01/04/2022,PRD_087,48,WRH_003,STR_008
DVWS_000290,01/04/2022,PRD_300,40,WRH_008,STR_008
DVWS_000290,01/04/2022,PRD_089,38,WRH_008,STR_008
DVWS_000291,01/04/2022,PRD_003,92,WRH_002,STR_008
DVWS_000291,01/04/2022,PRD_076,84,WRH_002,STR_008
DVWS_000291,01/04/2022,PRD_014,23,WRH_002,STR_008
DVWS_000291,01/04/2022,PRD_264,44,WRH_002,STR_008
DVWS_000291,01/04/2022,PRD_221,33,WRH_002,STR_008
DVWS_000292,01/04/2022,PRD_122,12,WRH_002,STR_009
DVWS_000292,01/04/2022,PRD_211,43,WRH_002,STR_009
DVWS_000292,01/04/2022,PRD_016,13,WRH_002,STR_009
DVWS_000292,01/04/2022,PRD_304,62,WRH_002,STR_009
DVWS_000292,01/04/2022,PRD_194,48,WRH_002,STR_009
DVWS_000293,01/04/2022,PRD_273,38,WRH_008,STR_009
DVWS_000293,01/04/2022,PRD_012,76,WRH_008,STR_009
DVWS_000293,01/04/2022,PRD_018,32,WRH_008,STR_009
DVWS_000293,01/04/2022,PRD_083,12,WRH_008,STR_009
DVWS_000294,01/04/2022,PRD_105,72,WRH_004,STR_009
DVWS_000295,01/04/2022,PRD_145,17,WRH_006,STR_009
DVWS_000295,01/04/2022,PRD_265,45,WRH_006,STR_009
DVWS_000295,01/04/2022,PRD_199,100,WRH_006,STR_009
DVWS_000296,01/04/2022,PRD_251,10,WRH_009,STR_009
DVWS_000296,01/04/2022,PRD_040,29,WRH_009,STR_009
DVWS_000297,01/04/2022,PRD_116,61,WRH_001,STR_009
DVWS_000297,01/04/2022,PRD_253,70,WRH_001,STR_009
DVWS_000298,01/04/2022,PRD_249,27,WRH_005,STR_009
DVWS_000298,01/04/2022,PRD_059,80,WRH_005,STR_009
DVWS_000298,01/04/2022,PRD_025,62,WRH_005,STR_009
DVWS_000298,01/04/2022,PRD_015,30,WRH_005,STR_009
DVWS_000299,01/04/2022,PRD_006,10,WRH_008,STR_010
DVWS_000299,01/04/2022,PRD_110,20,WRH_008,STR_010
DVWS_000299,01/04/2022,PRD_034,72,WRH_008,STR_010
DVWS_000299,01/04/2022,PRD_240,32,WRH_008,STR_010
DVWS_000299,01/04/2022,PRD_254,73,WRH_008,STR_010
DVWS_000300,01/04/2022,PRD_139,23,WRH_001,STR_010
DVWS_000301,01/04/2022,PRD_097,76,WRH_005,STR_010
DVWS_000301,01/04/2022,PRD_114,12,WRH_005,STR_010
DVWS_000301,01/04/2022,PRD_267,12,WRH_005,STR_010
DVWS_000301,01/04/2022,PRD_061,38,WRH_005,STR_010
DVWS_000301,01/04/2022,PRD_015,80,WRH_005,STR_010
DVWS_000302,01/04/2022,PRD_208,37,WRH_006,STR_010
DVWS_000302,01/04/2022,PRD_100,43,WRH_006,STR_010
DVWS_000302,01/04/2022,PRD_301,92,WRH_006,STR_010
DVWS_000302,01/04/2022,PRD_253,45,WRH_006,STR_010
DVWS_000303,01/04/2022,PRD_301,81,WRH_005,STR_011
DVWS_000304,01/04/2022,PRD_270,70,WRH_006,STR_011
DVWS_000304,01/04/2022,PRD_178,68,WRH_006,STR_011
DVWS_000305,01/04/2022,PRD_287,58,WRH_002,STR_011
DVWS_000305,01/04/2022,PRD_139,75,WRH_002,STR_011
DVWS_000305,01/04/2022,PRD_067,92,WRH_002,STR_011
DVWS_000306,01/04/2022,PRD_083,97,WRH_009,STR_011
DVWS_000307,01/04/2022,PRD_033,69,WRH_004,STR_011
DVWS_000307,01/04/2022,PRD_219,38,WRH_004,STR_011
DVWS_000307,01/04/2022,PRD_151,38,WRH_004,STR_011
DVWS_000307,01/04/2022,PRD_137,95,WRH_004,STR_011
DVWS_000308,01/04/2022,PRD_030,77,WRH_008,STR_011
DVWS_000308,01/04/2022,PRD_103,39,WRH_008,STR_011
DVWS_000308,01/04/2022,PRD_279,29,WRH_008,STR_011
DVWS_000309,01/04/2022,PRD_198,81,WRH_007,STR_011
DVWS_000310,01/04/2022,PRD_249,37,WRH_001,STR_011
DVWS_000310,01/04/2022,PRD_247,83,WRH_001,STR_011
DVWS_000310,01/04/2022,PRD_012,34,WRH_001,STR_011
DVWS_000310,01/04/2022,PRD_024,30,WRH_001,STR_011
DVWS_000311,01/04/2022,PRD_256,11,WRH_003,STR_012
DVWS_000311,01/04/2022,PRD_123,12,WRH_003,STR_012
DVWS_000311,01/04/2022,PRD_253,7,WRH_003,STR_012
DVWS_000312,01/04/2022,PRD_128,2,WRH_007,STR_012
DVWS_000313,01/04/2022,PRD_046,100,WRH_008,STR_012
DVWS_000313,01/04/2022,PRD_096,98,WRH_008,STR_012
DVWS_000313,01/04/2022,PRD_084,81,WRH_008,STR_012
DVWS_000314,01/04/2022,PRD_260,2,WRH_002,STR_012
DVWS_000314,01/04/2022,PRD_115,90,WRH_002,STR_012
DVWS_000314,01/04/2022,PRD_092,11,WRH_002,STR_012
DVWS_000314,01/04/2022,PRD_211,15,WRH_002,STR_012
DVWS_000315,01/04/2022,PRD_295,50,WRH_006,STR_012
DVWS_000316,01/04/2022,PRD_288,30,WRH_004,STR_013
DVWS_000316,01/04/2022,PRD_306,83,WRH_004,STR_013
DVWS_000316,01/04/2022,PRD_157,90,WRH_004,STR_013
DVWS_000317,01/04/2022,PRD_128,69,WRH_003,STR_013
DVWS_000317,01/04/2022,PRD_020,52,WRH_003,STR_013
DVWS_000317,01/04/2022,PRD_065,99,WRH_003,STR_013
DVWS_000318,01/04/2022,PRD_034,24,WRH_009,STR_013
DVWS_000318,01/04/2022,PRD_163,100,WRH_009,STR_013
DVWS_000318,01/04/2022,PRD_217,13,WRH_009,STR_013
DVWS_000319,01/04/2022,PRD_023,12,WRH_007,STR_013
DVWS_000319,01/04/2022,PRD_161,10,WRH_007,STR_013
DVWS_000319,01/04/2022,PRD_125,62,WRH_007,STR_013
DVWS_000319,01/04/2022,PRD_069,41,WRH_007,STR_013
DVWS_000319,01/04/2022,PRD_216,48,WRH_007,STR_013
DVWS_000320,01/04/2022,PRD_151,6,WRH_006,STR_013
DVWS_000321,01/04/2022,PRD_187,68,WRH_001,STR_013
DVWS_000322,01/04/2022,PRD_134,53,WRH_005,STR_013
DVWS_000323,01/04/2022,PRD_053,77,WRH_008,STR_013
DVWS_000323,01/04/2022,PRD_129,33,WRH_008,STR_013
DVWS_000324,01/04/2022,PRD_106,37,WRH_002,STR_013
DVWS_000324,01/04/2022,PRD_227,88,WRH_002,STR_013
DVWS_000324,01/04/2022,PRD_253,89,WRH_002,STR_013
DVWS_000324,01/04/2022,PRD_080,79,WRH_002,STR_013
DVWS_000325,01/05/2022,PRD_009,40,WRH_002,STR_001
DVWS_000325,01/05/2022,PRD_294,29,WRH_002,STR_001
DVWS_000326,01/05/2022,PRD_145,18,WRH_003,STR_001
DVWS_000326,01/05/2022,PRD_244,22,WRH_003,STR_001
DVWS_000327,01/05/2022,PRD_025,53,WRH_005,STR_001
DVWS_000327,01/05/2022,PRD_255,91,WRH_005,STR_001
DVWS_000327,01/05/2022,PRD_149,28,WRH_005,STR_001
DVWS_000328,01/05/2022,PRD_043,55,WRH_001,STR_001
DVWS_000328,01/05/2022,PRD_053,18,WRH_001,STR_001
DVWS_000329,01/05/2022,PRD_017,17,WRH_004,STR_001
DVWS_000329,01/05/2022,PRD_163,80,WRH_004,STR_001
DVWS_000329,01/05/2022,PRD_186,21,WRH_004,STR_001
DVWS_000329,01/05/2022,PRD_184,6,WRH_004,STR_001
DVWS_000329,01/05/2022,PRD_258,27,WRH_004,STR_001
DVWS_000330,01/05/2022,PRD_039,59,WRH_009,STR_001
DVWS_000330,01/05/2022,PRD_058,67,WRH_009,STR_001
DVWS_000330,01/05/2022,PRD_307,94,WRH_009,STR_001
DVWS_000331,01/05/2022,PRD_020,50,WRH_008,STR_001
DVWS_000331,01/05/2022,PRD_013,39,WRH_008,STR_001
DVWS_000331,01/05/2022,PRD_042,69,WRH_008,STR_001
DVWS_000332,01/05/2022,PRD_090,15,WRH_006,STR_001
DVWS_000332,01/05/2022,PRD_168,91,WRH_006,STR_001
DVWS_000332,01/05/2022,PRD_094,75,WRH_006,STR_001
DVWS_000332,01/05/2022,PRD_153,66,WRH_006,STR_001
DVWS_000333,01/05/2022,PRD_182,98,WRH_001,STR_002
DVWS_000333,01/05/2022,PRD_175,87,WRH_001,STR_002
DVWS_000333,01/05/2022,PRD_226,38,WRH_001,STR_002
DVWS_000333,01/05/2022,PRD_081,73,WRH_001,STR_002
DVWS_000334,01/05/2022,PRD_081,3,WRH_003,STR_002
DVWS_000334,01/05/2022,PRD_005,64,WRH_003,STR_002
DVWS_000334,01/05/2022,PRD_074,4,WRH_003,STR_002
DVWS_000335,01/05/2022,PRD_030,83,WRH_005,STR_002
DVWS_000336,01/05/2022,PRD_310,11,WRH_004,STR_002
DVWS_000337,01/05/2022,PRD_272,22,WRH_002,STR_002
DVWS_000337,01/05/2022,PRD_076,33,WRH_002,STR_002
DVWS_000338,01/05/2022,PRD_098,1,WRH_006,STR_002
DVWS_000338,01/05/2022,PRD_062,27,WRH_006,STR_002
DVWS_000338,01/05/2022,PRD_300,6,WRH_006,STR_002
DVWS_000338,01/05/2022,PRD_188,25,WRH_006,STR_002
DVWS_000338,01/05/2022,PRD_016,16,WRH_006,STR_002
DVWS_000339,01/05/2022,PRD_104,29,WRH_003,STR_003
DVWS_000339,01/05/2022,PRD_092,29,WRH_003,STR_003
DVWS_000339,01/05/2022,PRD_073,46,WRH_003,STR_003
DVWS_000339,01/05/2022,PRD_268,85,WRH_003,STR_003
DVWS_000339,01/05/2022,PRD_055,38,WRH_003,STR_003
DVWS_000340,01/05/2022,PRD_053,63,WRH_001,STR_003
DVWS_000340,01/05/2022,PRD_110,4,WRH_001,STR_003
DVWS_000340,01/05/2022,PRD_195,99,WRH_001,STR_003
DVWS_000341,01/05/2022,PRD_179,2,WRH_007,STR_003
DVWS_000341,01/05/2022,PRD_223,28,WRH_007,STR_003
DVWS_000341,01/05/2022,PRD_256,99,WRH_007,STR_003
DVWS_000341,01/05/2022,PRD_286,27,WRH_007,STR_003
DVWS_000342,01/05/2022,PRD_270,42,WRH_006,STR_003
DVWS_000343,01/05/2022,PRD_082,73,WRH_009,STR_003
DVWS_000343,01/05/2022,PRD_014,2,WRH_009,STR_003
DVWS_000343,01/05/2022,PRD_283,43,WRH_009,STR_003
DVWS_000343,01/05/2022,PRD_201,82,WRH_009,STR_003
DVWS_000343,01/05/2022,PRD_013,71,WRH_009,STR_003
DVWS_000344,01/05/2022,PRD_024,26,WRH_002,STR_003
DVWS_000344,01/05/2022,PRD_071,14,WRH_002,STR_003
DVWS_000344,01/05/2022,PRD_042,41,WRH_002,STR_003
DVWS_000344,01/05/2022,PRD_074,60,WRH_002,STR_003
DVWS_000344,01/05/2022,PRD_122,9,WRH_002,STR_003
DVWS_000345,01/05/2022,PRD_132,73,WRH_004,STR_003
DVWS_000345,01/05/2022,PRD_037,7,WRH_004,STR_003
DVWS_000346,01/05/2022,PRD_252,5,WRH_005,STR_003
DVWS_000346,01/05/2022,PRD_086,3,WRH_005,STR_003
DVWS_000346,01/05/2022,PRD_214,36,WRH_005,STR_003
DVWS_000346,01/05/2022,PRD_134,48,WRH_005,STR_003
DVWS_000347,01/05/2022,PRD_177,67,WRH_008,STR_003
DVWS_000348,01/05/2022,PRD_159,33,WRH_009,STR_004
DVWS_000348,01/05/2022,PRD_238,81,WRH_009,STR_004
DVWS_000348,01/05/2022,PRD_057,39,WRH_009,STR_004
DVWS_000348,01/05/2022,PRD_178,93,WRH_009,STR_004
DVWS_000348,01/05/2022,PRD_242,58,WRH_009,STR_004
DVWS_000349,01/05/2022,PRD_111,63,WRH_004,STR_004
DVWS_000349,01/05/2022,PRD_041,21,WRH_004,STR_004
DVWS_000349,01/05/2022,PRD_178,86,WRH_004,STR_004
DVWS_000350,01/05/2022,PRD_285,54,WRH_001,STR_004
DVWS_000350,01/05/2022,PRD_265,79,WRH_001,STR_004
DVWS_000351,01/05/2022,PRD_040,23,WRH_005,STR_004
DVWS_000351,01/05/2022,PRD_278,85,WRH_005,STR_004
DVWS_000352,01/05/2022,PRD_248,33,WRH_007,STR_004
DVWS_000352,01/05/2022,PRD_196,36,WRH_007,STR_004
DVWS_000352,01/05/2022,PRD_210,31,WRH_007,STR_004
DVWS_000353,01/05/2022,PRD_271,23,WRH_002,STR_004
DVWS_000353,01/05/2022,PRD_226,67,WRH_002,STR_004
DVWS_000354,01/05/2022,PRD_125,40,WRH_006,STR_004
DVWS_000354,01/05/2022,PRD_299,49,WRH_006,STR_004
DVWS_000354,01/05/2022,PRD_232,90,WRH_006,STR_004
DVWS_000355,01/05/2022,PRD_049,29,WRH_005,STR_005
DVWS_000355,01/05/2022,PRD_269,44,WRH_005,STR_005
DVWS_000356,01/05/2022,PRD_125,71,WRH_002,STR_005
DVWS_000357,01/05/2022,PRD_272,73,WRH_007,STR_005
DVWS_000358,01/05/2022,PRD_095,93,WRH_003,STR_005
DVWS_000358,01/05/2022,PRD_294,75,WRH_003,STR_005
DVWS_000358,01/05/2022,PRD_144,58,WRH_003,STR_005
DVWS_000358,01/05/2022,PRD_067,100,WRH_003,STR_005
DVWS_000358,01/05/2022,PRD_265,10,WRH_003,STR_005
DVWS_000359,01/05/2022,PRD_165,100,WRH_001,STR_005
DVWS_000359,01/05/2022,PRD_298,71,WRH_001,STR_005
DVWS_000359,01/05/2022,PRD_240,44,WRH_001,STR_005
DVWS_000359,01/05/2022,PRD_039,34,WRH_001,STR_005
DVWS_000359,01/05/2022,PRD_225,49,WRH_001,STR_005
DVWS_000360,01/05/2022,PRD_266,67,WRH_006,STR_005
DVWS_000360,01/05/2022,PRD_172,10,WRH_006,STR_005
DVWS_000360,01/05/2022,PRD_021,95,WRH_006,STR_005
DVWS_000360,01/05/2022,PRD_233,19,WRH_006,STR_005
DVWS_000361,01/05/2022,PRD_070,79,WRH_002,STR_006
DVWS_000361,01/05/2022,PRD_169,1,WRH_002,STR_006
DVWS_000362,01/05/2022,PRD_164,64,WRH_009,STR_006
DVWS_000363,01/05/2022,PRD_093,32,WRH_004,STR_006
DVWS_000364,01/05/2022,PRD_168,50,WRH_007,STR_006
DVWS_000364,01/05/2022,PRD_243,23,WRH_007,STR_006
DVWS_000364,01/05/2022,PRD_236,89,WRH_007,STR_006
DVWS_000364,01/05/2022,PRD_305,70,WRH_007,STR_006
DVWS_000364,01/05/2022,PRD_138,92,WRH_007,STR_006
DVWS_000365,01/05/2022,PRD_283,67,WRH_008,STR_006
DVWS_000366,01/05/2022,PRD_205,41,WRH_005,STR_006
DVWS_000366,01/05/2022,PRD_204,45,WRH_005,STR_006
DVWS_000366,01/05/2022,PRD_302,27,WRH_005,STR_006
DVWS_000367,01/05/2022,PRD_126,42,WRH_006,STR_006
DVWS_000367,01/05/2022,PRD_083,95,WRH_006,STR_006
DVWS_000367,01/05/2022,PRD_211,90,WRH_006,STR_006
DVWS_000367,01/05/2022,PRD_129,63,WRH_006,STR_006
DVWS_000368,01/05/2022,PRD_023,32,WRH_003,STR_006
DVWS_000368,01/05/2022,PRD_130,98,WRH_003,STR_006
DVWS_000369,01/05/2022,PRD_089,92,WRH_001,STR_006
DVWS_000370,01/05/2022,PRD_003,47,WRH_003,STR_007
DVWS_000371,01/05/2022,PRD_036,56,WRH_009,STR_007
DVWS_000371,01/05/2022,PRD_040,43,WRH_009,STR_007
DVWS_000372,01/05/2022,PRD_085,34,WRH_002,STR_007
DVWS_000372,01/05/2022,PRD_303,72,WRH_002,STR_007
DVWS_000373,01/05/2022,PRD_302,38,WRH_008,STR_007
DVWS_000373,01/05/2022,PRD_306,2,WRH_008,STR_007
DVWS_000373,01/05/2022,PRD_097,51,WRH_008,STR_007
DVWS_000373,01/05/2022,PRD_055,96,WRH_008,STR_007
DVWS_000373,01/05/2022,PRD_176,84,WRH_008,STR_007
DVWS_000374,01/05/2022,PRD_233,29,WRH_009,STR_008
DVWS_000374,01/05/2022,PRD_261,48,WRH_009,STR_008
DVWS_000374,01/05/2022,PRD_124,84,WRH_009,STR_008
DVWS_000375,01/05/2022,PRD_178,22,WRH_001,STR_008
DVWS_000375,01/05/2022,PRD_306,8,WRH_001,STR_008
DVWS_000375,01/05/2022,PRD_172,22,WRH_001,STR_008
DVWS_000375,01/05/2022,PRD_121,58,WRH_001,STR_008
DVWS_000375,01/05/2022,PRD_162,49,WRH_001,STR_008
DVWS_000376,01/05/2022,PRD_118,43,WRH_005,STR_008
DVWS_000376,01/05/2022,PRD_020,35,WRH_005,STR_008
DVWS_000377,01/05/2022,PRD_115,49,WRH_002,STR_008
DVWS_000378,01/05/2022,PRD_015,69,WRH_008,STR_009
DVWS_000378,01/05/2022,PRD_283,71,WRH_008,STR_009
DVWS_000378,01/05/2022,PRD_172,8,WRH_008,STR_009
DVWS_000378,01/05/2022,PRD_106,40,WRH_008,STR_009
DVWS_000379,01/05/2022,PRD_251,18,WRH_005,STR_009
DVWS_000379,01/05/2022,PRD_004,81,WRH_005,STR_009
DVWS_000379,01/05/2022,PRD_253,93,WRH_005,STR_009
DVWS_000379,01/05/2022,PRD_286,95,WRH_005,STR_009
DVWS_000380,01/05/2022,PRD_036,12,WRH_009,STR_009
DVWS_000380,01/05/2022,PRD_003,24,WRH_009,STR_009
DVWS_000381,01/05/2022,PRD_146,42,WRH_003,STR_010
DVWS_000382,01/05/2022,PRD_011,21,WRH_002,STR_010
DVWS_000382,01/05/2022,PRD_111,69,WRH_002,STR_010
DVWS_000383,01/05/2022,PRD_072,9,WRH_009,STR_010
DVWS_000383,01/05/2022,PRD_094,95,WRH_009,STR_010
DVWS_000384,01/05/2022,PRD_131,30,WRH_008,STR_010
DVWS_000384,01/05/2022,PRD_249,42,WRH_008,STR_010
DVWS_000384,01/05/2022,PRD_152,33,WRH_008,STR_010
DVWS_000385,01/05/2022,PRD_208,69,WRH_007,STR_010
DVWS_000385,01/05/2022,PRD_120,88,WRH_007,STR_010
DVWS_000385,01/05/2022,PRD_297,80,WRH_007,STR_010
DVWS_000385,01/05/2022,PRD_062,81,WRH_007,STR_010
DVWS_000385,01/05/2022,PRD_016,12,WRH_007,STR_010
DVWS_000386,01/05/2022,PRD_060,31,WRH_004,STR_010
DVWS_000387,01/05/2022,PRD_251,35,WRH_004,STR_011
DVWS_000387,01/05/2022,PRD_155,95,WRH_004,STR_011
DVWS_000387,01/05/2022,PRD_245,95,WRH_004,STR_011
DVWS_000388,01/05/2022,PRD_310,18,WRH_008,STR_011
DVWS_000388,01/05/2022,PRD_020,76,WRH_008,STR_011
DVWS_000388,01/05/2022,PRD_199,83,WRH_008,STR_011
DVWS_000388,01/05/2022,PRD_098,68,WRH_008,STR_011
DVWS_000389,01/05/2022,PRD_219,25,WRH_006,STR_011
DVWS_000389,01/05/2022,PRD_132,75,WRH_006,STR_011
DVWS_000389,01/05/2022,PRD_243,43,WRH_006,STR_011
DVWS_000389,01/05/2022,PRD_107,11,WRH_006,STR_011
DVWS_000389,01/05/2022,PRD_019,21,WRH_006,STR_011
DVWS_000390,01/05/2022,PRD_288,60,WRH_001,STR_011
DVWS_000390,01/05/2022,PRD_206,3,WRH_001,STR_011
DVWS_000390,01/05/2022,PRD_194,15,WRH_001,STR_011
DVWS_000390,01/05/2022,PRD_010,7,WRH_001,STR_011
DVWS_000390,01/05/2022,PRD_037,92,WRH_001,STR_011
DVWS_000391,01/05/2022,PRD_289,15,WRH_006,STR_012
DVWS_000391,01/05/2022,PRD_019,75,WRH_006,STR_012
DVWS_000391,01/05/2022,PRD_186,88,WRH_006,STR_012
DVWS_000392,01/05/2022,PRD_021,37,WRH_003,STR_012
DVWS_000392,01/05/2022,PRD_223,43,WRH_003,STR_012
DVWS_000392,01/05/2022,PRD_265,95,WRH_003,STR_012
DVWS_000392,01/05/2022,PRD_240,28,WRH_003,STR_012
DVWS_000392,01/05/2022,PRD_052,92,WRH_003,STR_012
DVWS_000393,01/05/2022,PRD_115,27,WRH_002,STR_012
DVWS_000394,01/05/2022,PRD_182,48,WRH_005,STR_012
DVWS_000394,01/05/2022,PRD_185,23,WRH_005,STR_012
DVWS_000394,01/05/2022,PRD_111,45,WRH_005,STR_012
DVWS_000395,01/05/2022,PRD_211,40,WRH_007,STR_012
DVWS_000395,01/05/2022,PRD_097,43,WRH_007,STR_012
DVWS_000395,01/05/2022,PRD_260,39,WRH_007,STR_012
DVWS_000395,01/05/2022,PRD_162,48,WRH_007,STR_012
DVWS_000396,01/05/2022,PRD_222,51,WRH_008,STR_012
DVWS_000397,01/05/2022,PRD_256,6,WRH_004,STR_012
DVWS_000397,01/05/2022,PRD_073,90,WRH_004,STR_012
DVWS_000397,01/05/2022,PRD_214,39,WRH_004,STR_012
DVWS_000398,01/05/2022,PRD_105,23,WRH_009,STR_012
DVWS_000399,01/05/2022,PRD_008,46,WRH_001,STR_012
DVWS_000399,01/05/2022,PRD_003,72,WRH_001,STR_012
DVWS_000399,01/05/2022,PRD_034,3,WRH_001,STR_012
DVWS_000399,01/05/2022,PRD_146,48,WRH_001,STR_012
DVWS_000400,01/05/2022,PRD_093,71,WRH_001,STR_013
DVWS_000400,01/05/2022,PRD_251,17,WRH_001,STR_013
DVWS_000400,01/05/2022,PRD_258,30,WRH_001,STR_013
DVWS_000401,01/05/2022,PRD_082,58,WRH_005,STR_013
DVWS_000402,01/05/2022,PRD_191,21,WRH_002,STR_013
DVWS_000402,01/05/2022,PRD_222,28,WRH_002,STR_013
DVWS_000402,01/05/2022,PRD_268,8,WRH_002,STR_013
DVWS_000402,01/05/2022,PRD_078,22,WRH_002,STR_013
DVWS_000403,01/05/2022,PRD_133,70,WRH_007,STR_013
DVWS_000404,01/06/2022,PRD_143,25,WRH_007,STR_001
DVWS_000404,01/06/2022,PRD_231,10,WRH_007,STR_001
DVWS_000404,01/06/2022,PRD_177,58,WRH_007,STR_001
DVWS_000404,01/06/2022,PRD_184,93,WRH_007,STR_001
DVWS_000405,01/06/2022,PRD_071,22,WRH_006,STR_001
DVWS_000405,01/06/2022,PRD_264,48,WRH_006,STR_001
DVWS_000406,01/06/2022,PRD_110,42,WRH_004,STR_001
DVWS_000406,01/06/2022,PRD_094,61,WRH_004,STR_001
DVWS_000406,01/06/2022,PRD_180,1,WRH_004,STR_001
DVWS_000406,01/06/2022,PRD_039,12,WRH_004,STR_001
DVWS_000406,01/06/2022,PRD_092,40,WRH_004,STR_001
DVWS_000407,01/06/2022,PRD_003,79,WRH_003,STR_001
DVWS_000407,01/06/2022,PRD_259,74,WRH_003,STR_001
DVWS_000407,01/06/2022,PRD_100,37,WRH_003,STR_001
DVWS_000408,01/06/2022,PRD_056,87,WRH_008,STR_001
DVWS_000409,01/06/2022,PRD_254,50,WRH_001,STR_001
DVWS_000409,01/06/2022,PRD_239,80,WRH_001,STR_001
DVWS_000410,01/06/2022,PRD_146,31,WRH_005,STR_001
DVWS_000411,01/06/2022,PRD_040,41,WRH_004,STR_002
DVWS_000412,01/06/2022,PRD_157,79,WRH_002,STR_002
DVWS_000412,01/06/2022,PRD_127,25,WRH_002,STR_002
DVWS_000412,01/06/2022,PRD_271,87,WRH_002,STR_002
DVWS_000413,01/06/2022,PRD_050,91,WRH_001,STR_002
DVWS_000413,01/06/2022,PRD_101,99,WRH_001,STR_002
DVWS_000413,01/06/2022,PRD_267,80,WRH_001,STR_002
DVWS_000413,01/06/2022,PRD_173,79,WRH_001,STR_002
DVWS_000413,01/06/2022,PRD_290,48,WRH_001,STR_002
DVWS_000414,01/06/2022,PRD_255,17,WRH_007,STR_002
DVWS_000414,01/06/2022,PRD_264,52,WRH_007,STR_002
DVWS_000415,01/06/2022,PRD_287,8,WRH_005,STR_002
DVWS_000415,01/06/2022,PRD_198,43,WRH_005,STR_002
DVWS_000416,01/06/2022,PRD_290,71,WRH_007,STR_003
DVWS_000416,01/06/2022,PRD_004,42,WRH_007,STR_003
DVWS_000416,01/06/2022,PRD_186,2,WRH_007,STR_003
DVWS_000416,01/06/2022,PRD_268,49,WRH_007,STR_003
DVWS_000417,01/06/2022,PRD_015,54,WRH_004,STR_003
DVWS_000418,01/06/2022,PRD_228,90,WRH_001,STR_003
DVWS_000418,01/06/2022,PRD_202,22,WRH_001,STR_003
DVWS_000418,01/06/2022,PRD_149,49,WRH_001,STR_003
DVWS_000419,01/06/2022,PRD_178,60,WRH_006,STR_003
DVWS_000420,01/06/2022,PRD_014,14,WRH_008,STR_003
DVWS_000420,01/06/2022,PRD_195,41,WRH_008,STR_003
DVWS_000420,01/06/2022,PRD_209,32,WRH_008,STR_003
DVWS_000421,01/06/2022,PRD_119,2,WRH_005,STR_003
DVWS_000421,01/06/2022,PRD_057,25,WRH_005,STR_003
DVWS_000421,01/06/2022,PRD_007,34,WRH_005,STR_003
DVWS_000421,01/06/2022,PRD_206,95,WRH_005,STR_003
DVWS_000422,01/06/2022,PRD_212,82,WRH_007,STR_004
DVWS_000422,01/06/2022,PRD_046,71,WRH_007,STR_004
DVWS_000422,01/06/2022,PRD_184,9,WRH_007,STR_004
DVWS_000423,01/06/2022,PRD_134,95,WRH_001,STR_004
DVWS_000423,01/06/2022,PRD_157,25,WRH_001,STR_004
DVWS_000424,01/06/2022,PRD_173,14,WRH_008,STR_004
DVWS_000424,01/06/2022,PRD_116,63,WRH_008,STR_004
DVWS_000424,01/06/2022,PRD_168,89,WRH_008,STR_004
DVWS_000425,01/06/2022,PRD_139,63,WRH_002,STR_004
DVWS_000425,01/06/2022,PRD_163,4,WRH_002,STR_004
DVWS_000425,01/06/2022,PRD_285,85,WRH_002,STR_004
DVWS_000426,01/06/2022,PRD_012,10,WRH_006,STR_004
DVWS_000427,01/06/2022,PRD_054,75,WRH_004,STR_005
DVWS_000427,01/06/2022,PRD_057,9,WRH_004,STR_005
DVWS_000428,01/06/2022,PRD_219,53,WRH_003,STR_005
DVWS_000429,01/06/2022,PRD_122,86,WRH_001,STR_005
DVWS_000429,01/06/2022,PRD_087,56,WRH_001,STR_005
DVWS_000429,01/06/2022,PRD_025,57,WRH_001,STR_005
DVWS_000430,01/06/2022,PRD_285,78,WRH_007,STR_005
DVWS_000431,01/06/2022,PRD_057,75,WRH_008,STR_005
DVWS_000431,01/06/2022,PRD_306,75,WRH_008,STR_005
DVWS_000432,01/06/2022,PRD_175,55,WRH_005,STR_005
DVWS_000432,01/06/2022,PRD_205,48,WRH_005,STR_005
DVWS_000432,01/06/2022,PRD_304,74,WRH_005,STR_005
DVWS_000432,01/06/2022,PRD_023,15,WRH_005,STR_005
DVWS_000432,01/06/2022,PRD_012,77,WRH_005,STR_005
DVWS_000433,01/06/2022,PRD_159,95,WRH_006,STR_005
DVWS_000434,01/06/2022,PRD_295,20,WRH_009,STR_005
DVWS_000434,01/06/2022,PRD_042,92,WRH_009,STR_005
